"ahe","age","female","bachelor"
17.53394,33,0,1
23.55769,28,0,1
23.07692,29,1,1
14.42308,33,1,0
14.42308,28,1,1
14.42308,32,0,0
12.5,26,0,0
29.91453,33,0,1
13.46154,31,0,0
46.15385,31,0,1
10.5,33,0,0
5.668016,27,0,1
11.53846,26,1,0
10.57692,25,0,0
18.58974,31,0,1
17.48252,27,0,0
12.98077,28,0,0
16.82692,28,0,0
20.0524,33,1,0
11.53846,27,0,0
13.46154,34,1,1
16.34615,34,1,0
8.653846,25,0,1
12.01923,31,1,0
23.50427,30,0,1
8.173077,33,1,0
14.68532,25,0,1
24.03846,31,1,1
25.64103,30,0,1
11.5,34,0,0
9.615385,27,1,0
12.98077,25,1,1
24.03846,30,0,0
14.42308,27,0,0
6.310096,34,0,0
10.54945,31,0,0
24.03846,34,0,0
24.03846,32,1,0
14.90385,28,1,1
19.23077,28,0,0
22.11539,27,1,0
19.23077,30,0,1
26.92308,31,0,0
14.42308,27,0,0
7.211538,27,1,0
19.23077,32,0,0
19.84127,33,0,1
29.91453,27,0,1
12.65182,31,1,0
9.109312,32,1,0
13.46154,29,0,0
20.67308,32,1,1
18.26923,33,0,1
21.63461,33,0,1
21.63461,30,0,1
27.77778,27,0,1
8.75,25,0,0
6.730769,33,1,0
43.26923,34,0,0
14.42308,31,0,1
7.692307,29,1,0
9.615385,26,0,1
15.86539,25,0,1
8.461538,27,0,0
9.214744,34,0,0
10.57692,33,0,0
32.05128,31,1,0
14.42308,32,0,1
5.5,27,0,0
12.01923,25,0,1
21.15385,34,1,1
7.211538,32,1,0
13.73626,26,1,1
8.653846,26,0,0
4.807693,34,1,1
9.615385,33,0,1
8.653846,31,1,0
38.94231,28,1,1
26.04167,31,0,1
23.62637,27,1,1
21.63461,32,0,1
32.05128,34,0,1
15.38461,33,0,0
14.42308,29,0,0
9.615385,33,1,0
20.62797,33,0,0
8.097166,34,1,1
12.01923,30,0,0
10.57692,32,1,1
12.82051,33,0,1
19.23077,33,1,1
17.5,25,0,0
19.15185,30,0,0
13.65385,27,0,1
11.53846,28,0,1
19.23077,29,1,0
21.67832,29,0,1
20.87912,26,1,1
9.615385,28,0,0
32.96703,31,1,1
14.30289,29,0,0
18.58974,32,0,1
25.96154,34,0,0
8.375,26,1,0
15.38461,31,1,1
17.78846,31,0,1
21.36752,30,0,1
16.82692,30,1,1
19.79269,30,0,1
18.69658,30,1,1
16.82692,32,0,1
4.967033,30,1,1
12.5,28,0,0
9.648558,28,0,0
11.53846,29,0,0
13.46154,32,1,0
15.86539,29,0,0
3.574203,26,1,0
4.856255,31,0,0
43.2,34,0,1
23.84615,32,0,0
11.15385,34,0,0
38.46154,33,0,1
26.92308,31,0,0
10.57692,25,0,0
11.43451,29,1,0
15.86539,26,1,0
5.769231,28,1,0
12.01923,28,1,0
25.48077,33,1,1
10.48951,28,0,0
21.42857,28,0,0
14.42308,26,0,0
10.98901,31,1,1
3.75,32,1,0
48.07692,30,0,1
14.42308,26,0,0
7.371795,33,0,1
14.42308,29,0,0
4.326923,30,1,0
19.23077,33,0,0
20.29914,30,1,1
11.53846,26,1,0
11.05769,29,1,1
16.82692,32,0,0
10.24039,33,0,0
7.68,34,1,0
5.923846,34,0,0
5.128205,25,1,0
6.25,27,0,0
15.86539,34,0,1
7.849294,27,0,0
11.21795,25,0,0
7.333333,26,1,0
48.07692,34,0,1
12.01923,29,0,1
12.1337,29,1,1
11.53846,28,0,0
12.98077,29,0,0
14.55301,32,0,0
17.6282,31,0,1
36.32479,25,1,1
15.22436,27,0,0
14.95726,26,0,0
9.615385,30,1,0
21.63461,26,1,1
19.47115,29,1,1
10,28,0,0
10.68376,28,0,0
14.18269,27,0,1
7.692307,26,1,1
10.68376,28,0,0
12.32742,33,1,0
12.01923,32,0,0
12.82051,32,0,1
14.42308,31,0,0
17.75148,31,1,0
28.84615,28,0,1
10.25641,27,0,1
7.211538,25,1,0
16.82692,29,0,0
52.88462,34,0,0
8.421154,25,1,0
12.98173,25,0,0
27.97203,32,0,0
6.181319,31,0,0
19.23077,34,0,0
45.67308,32,0,1
15.17094,32,0,1
26.92308,28,0,0
7.211538,31,0,0
9.5,27,0,0
21.63461,29,0,1
25,30,0,1
21.63461,30,1,1
3.846154,25,1,1
10.25,34,0,0
9.615385,32,0,0
15.38461,27,0,0
37.69231,33,1,1
12.98077,25,0,0
18.26923,29,1,1
13.46154,26,0,1
11.77885,34,1,0
10.68376,33,0,0
19.8718,31,0,1
9.615385,30,0,0
24.03846,29,0,0
24.03846,27,0,1
26,33,1,0
18.13187,25,1,0
12.08791,27,0,0
19.23077,33,0,0
13.46154,28,1,0
12.01923,25,1,0
28.84615,33,0,1
18.68132,34,0,1
18.26923,34,0,1
15.38461,34,0,1
11.53846,32,0,0
10.09615,32,1,1
12.5,30,0,1
11.05769,34,0,0
29.91453,32,0,1
9.230769,34,0,0
7.211538,34,0,0
11.25,33,1,1
15.86539,28,0,0
6.730769,25,1,0
8.547009,31,0,0
11.53846,25,0,0
19.23077,26,0,0
19.71154,33,0,0
12.74039,27,1,0
